
ID;Name
344-1;Pėdiškiai
159-1;Ročkiai
34-1;Roliai
351-1;Rudamina
146-1;Šadžiūnai Lazdijų r.
158-1;Sankryža link Druskininkų
140-1;Šarkelės
135-1;Seiliūnai
39-1;Seinų sankryža
137-1;Seirijai
360-1;Seirijų sankryža
150-1;Semoškai
345-1;Šeštokai
354-1;Slavantai
355-1;Spartai
3844-1;Stračiūnai
161-1;Straigiai
164-1;Šventežeris
167-1;UAB "Akmuva"
153-1;Valentai
3843-1;Varnėnai
29-1;Vartai
48-1;Veisiejai
35-1;Verstaminai
155-1;Viktarinas
157-1;Vilkininkai
2799-1;Kalviai PKP
5540-1;Smėlynė muitinė
20-1;"Stadionas"
1975-1;Apšrūtai
478-1;Bliuviškiai
25-1;Bukta
26-1;Butkos girininkija
51-1;Degalinė
6039-1;Degučiai
17-1;Dženčialauka
527-1;Gavaltuva
3906-1;Grybinė
182-1;Gudinė
177-1;Gudiškiai
312-1;Gulbiniškiai I
3907-1;Gustabūdis
1973-1;Igliauka
175-1;Igliaukos kryžkelė
180-1;Igliškėliai
346-1;Išlandžiai
481-1;J.Dailidės g.
16-1;Kantališkiai
3908-1;Katiliškiai
570-1;Kazliškiai
181-1;Kermošinė
24-1;Liudvinavo kryžkelė
179-1;Margava
21-1;Marijampolė
183-1;Meškėnai
310-1;Meškučiai
479-1;Miškų urėdija
3909-1;Mokolai
3905-1;Mozūriškės
342-1;Naujiena
528-1;Nendriniai
22-1;Netičkampis
477-1;Ožkasviliai
176-1;Padvariškiai
1974-1;Palios
178-1;Pamargiai
23-1;Paparčio sodai
185-1;Patašinė
184-1;Patašinė II
50-1;Paželsviai
189-1;PC "Garnys"
19-1;Pietariai
318-1;Piliakalnio kelias
18-1;Puskelniai
28-1;Ramanavas
174-1;Šakališkiai
14-1;Sasnava
343-1;Strazdai
15-1;Surgučiai
480-1;Tarpučių g.
187-1;Trakiškiai I
186-1;Trakiškiai II
188-1;Triobiškiai
311-1;Turgalaukis
13-1;Vinčai
526-1;Vinčų gelž.st.
27-1;Želsvelė
6038-1;Skaičiūnai I
6037-1;Skaičiūnai II
1610-1;Balėnos
1611-1;Bružai
729-1;Bugeniai
728-1;Bugenių mokykla
1600-1;Dagiai
1619-1;Daubiškiai
1517-1;Grūstė
1516-1;Ivoniškė
726-1;Jautakiai
1599-1;Kalnijos
721-1;Ketūnai
1615-1;Krakiai
727-1;Linsknakiai
1614-1;Mažeikiai
4540-1;Miliai
4539-1;Miliai II
1613-1;Miškų ūkis
4541-1;Naikiai
720-1;Nausodė
734-1;Obeliškiai
718-1;Paežerė
4538-1;Pagalbinis ūkis
2800-1;Pagardė
1618-1;Palnosai
722-1;Pašerkšnė
1609-1;Pievėnų kryžkelė
731-1;Repšiai
719-1;Seda
1598-1;Sedos priemiestis
730-1;Šerkšnė
723-1;Šerkšnėnai
1612-1;Spurganai
733-1;Sugaudžiai
724-1;Tirkšliai
1518-1;Tiškai
725-1;Troškučiai
717-1;Uikiai
732-1;Ukrinai
1519-1;Varduva
1617-1;Viekšniai
1616-1;Viekšniai paviljonas
1601-1;Žadeikiai
735-1;Židikai
993-1;Alanta
1150-1;Alkūnai
908-1;Andrioniškis
994-1;Antakščiai
988-1;Antašiškės
1159-1;Arnėnai
1158-1;Arnionys
991-1;Avilčiai
1185-1;Balninkai
947-1;Bebrusai
1178-1;Bekupė
945-1;Bijūtiškis
914-1;Bitėnai
906-1;Čiulėnai
905-1;Čivyliai
1188-1;Dapkūniškiai
1163-1;Dūdėnai
1141-1;Duobužiai
903-1;Ežerys
1147-1;Gališkės
1152-1;Garšvėnai
918-1;Giedraičiai
1145-1;Gojus
990-1;Inketris
1149-1;Inturkė
948-1;Jaurai
1155-1;Joniškis
987-1;Juočiai
907-1;Juodėnai
2493-1;Karalinava
915-1;Kazokai
1146-1;Kirneilė
919-1;Kraujaleidžiai
1153-1;Kūmonys
1187-1;Laumenka
911-1;Luokesa
902-1;Mažeikiai Molėtų r.
910-1;Melioratorių
986-1;Mindūnai
989-1;Miškiškiai II
909-1;Molėtai
992-1;Padegsnys
1143-1;Pagrabuosčiai
912-1;Pakryžė
1144-1;Palukštinė
1139-1;Petrauskai
1140-1;Pikčiūnai (Molėtų r.)
942-1;Pivoriūnai
1180-1;Pusnė
916-1;Radžiūnai
943-1;Rudokai
1179-1;Šiupieniai
1157-1;Skardžiai
1148-1;Sklėriškės
913-1;Skrebuliai
944-1;Smailiai
949-1;Smėlinka
1156-1;Stebuliai
1154-1;Stebuliškiai
985-1;Stirniai
904-1;Suginčiai
1151-1;Ūta
1142-1;Videniškiai
984-1;Vidugiris
917-1;Zanėnai
946-1;Žiediškė
1417-1;Anužiai
2491-1;Berštininkai
1403-1;Lumpėnai
1405-1;Mikytai
1400-1;Mociškiai
1416-1;Pagėgiai
1402-1;Palumpiai
1415-1;Panemunė
1406-1;Piktupėnai
1419-1;Rukai
1418-1;Šilgaliai
1420-1;Stoniškiai
1414-1;Strepeikiai
1404-1;Trakininkai
1407-1;Vidgiriai
1401-1;Vilkyškiai
1399-1;Žukai
1398-1;Žukų kryžkelė
1728-1;Akmenėliai
1717-1;Akmenėliai II
4825-1;Aleknaičiai
4874-1;Bagdonaičiai
4875-1;Beinoraičiai
4882-1;Binėnai
4829-1;Bitaičiai
2257-1;Butniūnai
1691-1;Dargužiai
2258-1;Degėsiai
1690-1;Degučiai
4838-1;Degučiai miestelis
1719-1;Diržiai
1730-1;Dovainiškės
1699-1;Dūčiai
4831-1;Dvariškiai
1704-1;Gaubiai
4880-1;Gedminai
2252-1;Gedučiai I
2256-1;Gedučiai II
1701-1;Gegiedžiai
1725-1;Girbutkiai
2259-1;Guostagalis
4839-1;Ilgoji lova
1726-1;Impolė
4876-1;Isoniai
1734-1;Jasvilaičiai
5973-1;Jovarai
4827-1;Juknaičiai
4870-1;Karašilis I
4849-1;Karašilis II
4824-1;Kareiviškis
1732-1;Kauksnujai
4879-1;Kazokai
1727-1;Kol sodai
1694-1;Kundročiai
4835-1;Kutaičiai
1733-1;Lapgirys
1718-1;Lauksodis
4823-1;Linksmučiai
1698-1;Linkuva
4823-2;Linskmučiai
4828-1;Lygumai
2284-1;Mediniškiai
4837-1;Mickūnai
4881-1;Mikniūnai
1724-1;Mūšos komp.
2253-1;Noreikai
1696-1;Noreikoniai
2288-1;Paežeriai
1695-1;Pakruojis
4878-1;Pamūšis
2260-1;Papušai
1703-1;Pašvitinys
4833-1;Pavėzgiai I
4834-1;Pavėzgiai II
1706-1;Peluodžiai
1697-1;Petrašiūnai
2254-1;Plonėnai
1693-1;Poškiečiai
1721-1;Puodžiūnai
1707-1;Rimdžiūnai
1705-1;Rimšoniai
2287-1;Rozalimas
2286-1;Rozalimas miestelis
1723-1;Ruponiai
4830-1;Sereikiai
4800-1;Šinkaučiškis
1702-1;Sodeliškiai
4836-1;Stačiūnai
2255-1;Statkevičiai
1720-1;Steigvilai
1731-1;Šukioniai
4877-1;Sukmedis
4801-1;Tarvydai
1700-1;Triškoniai
1722-1;Ūdekai
1692-1;Užubeliai
2285-1;Vaitkūnai
4832-1;Vėbariai
4826-1;Vilūnaičiai
1716-1;Žeimelis
1511-1;Liepojos plentas
1481-1;Palanga
767-1;Palangos oro uostas
766-1;Šventoji
1224-1;Akmeniai
2187-1;Antanava
1249-1;Aukštadvaris (Panevėžio r.)
2304-1;Barinė
1246-1;Barklainiai
2280-1;Berčiūnai
2273-1;Bernatoniai
1232-1;Bernotai
4709-1;Beržynė
1245-1;Bistrampolis
1227-1;Breiviškiai
1348-1;Budrionys
2306-1;Burveliai
2305-1;Daniliškis
1250-1;Daukšynė
2270-1;Gailiūnai
2275-1;Gegužinė
1234-1;Girininkija
1350-1;Gitėnai
2302-1;Gringalia
2281-1;Gustonys
1362-1;Iciūnai
1228-1;Karsakiškis
4806-1;Kaubariškio sodai
1287-1;Kaubariškis
2307-1;Kazokai
2188-1;Klebonai
4712-1;Klimbalė
1230-1;Kol. sodai
1365-1;Krekenava
1366-1;Krekenava miestelis
4803-1;Kuriai
2183-1;Laukagaliai
4708-1;Lebeniškiai
1239-1;Lepšiai
1361-1;Levaniškis
1360-1;Levaniškis II
1354-1;Liūdynė
1367-1;Mairiškiai
2178-1;Marijamboras
2269-1;Medikoniai
4710-1;Medžiūnai
1351-1;Miežiškiai
2184-1;Mikėnai
1356-1;Molainiai
2177-1;Narbutai
4707-1;Natiškiai
1231-1;Naujikai
4805-1;Nauradai
2190-1;Nendrytė
1349-1;Nevėžis
4804-1;Niaukoniai
1347-1;Nibragalys
2172-1;Padambė
1229-1;Pagėgala
1226-1;Palaukiai
1233-1;Paliūniškis
4714-1;Paliūniškis II
2271-1;Pamiškės VKN
2200-1;Pašiliai I
1238-1;Pažagieniai
2282-1;Perekšliai
2303-1;Pilipusčiai
2274-1;Piniava
1352-1;Pučekų kelias
2175-1;Putiliškiai
1357-1;Ragaudžiai
2174-1;Raguva
2173-1;Raguvos kr.
1248-1;Ramygala
2198-1;Ramygalos KMK
1247-1;Rimaisai
1364-1;Rodai
1363-1;Rodai II
2185-1;Savivaldybė
1240-1;Šilagalys
1285-1;Šilai
1241-1;Šilaičiai
1242-1;Šilaičių kapinės
2272-1;Skaistgiriai
1369-1;Skaistkalnis
1368-1;Slabada
2283-1;Smilgiai
2498-1;Stanioniai
1286-1;Staniūnai
1353-1;Steponiškis
4711-1;Stumbriškis
1225-1;Tiltagaliai
1244-1;Uliūnai
1243-1;Uliūnai II
1358-1;Upytė
4802-1;Ūtėnai
2199-1;Užkalniai
2186-1;Vadokliai
2414-1;Vaišvilčiai
1235-1;Vaivadai
1355-1;Velžys
4713-1;Vilkapiūviai
1359-1;Vinkšnėnai
9255-1;F. Vaitkaus st.
1237-1;Panevėžys
1238-2;Pažagieniai
1236-1;S.Kerbedžio g.
2201-1;Senamiesčio g.
2244-1;Ąžuolpamūšė
2242-1;Dagilynė
2262-1;Joniškėlis
2261-1;Joniškėlis miestelis
2278-1;Jurgėnai
2241-1;Kraštai
2265-1;Maldučioniai
2268-1;Mikoliškis
2251-1;Nairiai
2263-1;Nakiškiai
2248-1;Noriai
2264-1;Pamažupiai
2245-1;Papyvesiai
2246-1;Pasvalys
2277-1;Pumpėnai
2267-1;Pušalotas
2243-1;Raubonys
6000-1;Saločiai muitinė
2276-1;Sereikoniai
2279-1;Talačkoniai
2247-1;Tetirvinai
2249-1;Titkoniai
2266-1;Valmoniai
2250-1;Vaškai
1530-1;Aleksandravas
1528-1;Alksnėnai
1522-1;Alsėdžiai
788-1;Didvyčiai
1526-1;Gelindėnai
1525-1;Grumbliai
1542-1;Juodeikiai
1547-1;Kuliai
1536-1;Lieplaukalė
1540-1;Mardosai
1546-1;Mažieji Mostaičiai
786-1;Milašaičiai
1539-1;Nausodis
1524-1;Paežerė
1529-1;Palūkščiai
787-1;Plungė
787-3;Plungė, J.Tumo-Vaižganto g. 81
1545-1;Rapštaičiai
791-1;Šateikiai
785-1;Stalgėnai
1527-1;Staneliai
1541-1;Stonaičiai
1548-1;Tilvikai
1544-1;Vieštovėnai
1543-1;Vieštovėnai I
1521-1;Vilkai
789-1;Vydeikiai I
790-1;Vydeikiai II
1520-1;Žemaičių Kalvarija
3821-1;Žerniai
2002-1;"Pasaka"
1940-1;"Senukai"
489-2;"Verknė"
1917-1;Aerodromas
1767-1;Alšininkai
1768-1;Alšininkų mokykla
1924-1;Antakalnio miestelis
1800-1;Antakalnis
1919-1;Apušotas
1920-1;Apušotas 1
173-1;Asiūklė
1921-1;Ašminta
1922-1;Ašminta 1
115-1;Aukščiausia eglė
1911-1;Autotransportas
1799-1;Bačkininkai
1803-1;Bačkininkėliai
1914-1;Bagrėnas
1915-1;Bagrėno kalnas
1988-1;Balbieriškio žemės ūkio mokykla
118-1;Balbieriškis
1989-1;Balbieriškis (centras)
1939-1;Biblioteka
4718-1;Bijūnų g. (SB "Aronija")
2119-1;Byliškės
172-1;Būdininkai
1961-1;Būtautiškė
1963-1;Cikabūdė
1936-1;Čiudiškiai
6-1;Čiurliai
1935-1;Dambrava
3025-1;Dargupis
1748-1;Darsūniškio kryžkelė
1927-1;Daukšiagirė
1952-1;Degimai
1866-1;Dujų ūkio k.
1760-1;Dukurnonys
190-1;Dūmiškės
1928-1;Dvylikiai
1943-1;Girininkija
8-1;Gyviai
1933-1;Gražučiai
1776-1;Gripiškės
1771-1;Guostos ežeras
1771-2;Guostos ežežas
1968-1;Ingavagis 1
1950-1;Ingavangis
1861-1;Išlaužas
1931-1;Išlaužo mokykla
1942-1;J.Basanavičiaus g.
1983-1;Jiestrakis
491-1;Jieznas
1757-1;Jieznas "Doleta"
499-1;Jogalina
1949-1;Juodaraistis
1849-1;Juodaviškiai
1957-1;Juodbūdis
1752-1;Kašonys
1912-1;Kauno g.
4716-2;Kauno g. (Papilvio k.)
1802-1;Kėbliškiai
1754-1;Kisieliškės
1759-1;Kiškeliškės
119-1;Kižai
1948-1;Klebiškis
1929-1;Kudirkai
1972-1;Kuišiai
1985-1;Kunigiškiai
1932-1;Lapupis
1930-1;Laukiškės
1966-1;Lešiškės
1962-1;Leskava
1764-1;Liciškėnai
498-1;Lielionys
1775-1;Lielionys 1
1753-1;Lingėniškės
1956-1;Lizdeikiai
1865-1;Mačiūnai
1999-1;Mackiai
1925-1;Malinavas
1758-1;Marginiai
2230-2;Margininkų kr.
4-1;Mauručiai
5-1;Mauručių kryžkelė
1987-1;Medvišiai
1769-1;Medžionys
1944-1;Meškapievės
1981-1;Mieleiškampis
1980-1;Mieleišupis
1964-1;Mikalinė
1955-1;Mozūriškės
2006-1;Naujakuriai
171-1;Naujoji Ūta
2001-1;Navosiolkos kaimas
1798-1;Pabališkiai
1937-1;Pačiudiškiai
1852-1;Padrėčiai
1923-1;Pagaršvys
1954-1;Pajiesys
1967-1;Pajuodupys
1951-1;Pakiauliškės
495-1;Pakrova I
494-1;Pakrovai
1863-1;Pakumprys
1801-1;Pakuonis
1869-1;Paprienė
1986-1;Paprūdžiai
1971-1;Paskrynupys
1970-1;Pašlavantys
1926-1;Pašventupys
1751-1;Pelekonys
1992-1;Peršekė
1959-1;Petkeliškės
1766-1;Pieštuvėnai
493-1;Pikelionys
1918-1;Pociūnai
1941-1;Poliklinika
1778-1;Popsys
1994-1;Pramezys
1868-1;Prienai
1947-1;Prienlaukio ežeras
1946-1;Prienlaukio mokykla
1945-1;Prienlaukys
1910-1;Prienų auto parkas
1990-1;Putrišiai
1991-1;Putrišiai 1
1796-1;Puzonys
4085-1;Puzonys 1
1773-1;Radomislė
1976-1;Ringėnai
1934-1;Rutkiškės
6024-1;Šaltiniškiai
1862-1;Šaltupis
1982-1;Sarginė
2120-1;SB "Aronija"
4717-1;SB "Dobilas" (Papilvio k.)
3898-1;Šeimos klinika
1953-1;Siaurupis
1965-1;Šilavotas
3026-1;Skersabalis
9-1;Skriaudžiai
1979-1;Skuigė
1847-1;Skuodiškės
1848-1;Slabada
4715-1;Smėlio g. (Papilvio k.)
1960-1;Šmorai
1761-1;Sobuva
1908-1;Sodai
2009-1;Sodo g
2003-1;Sodo g.
1867-1;Sodra
1958-1;Spyglinė
3899-1;Sporto arena
496-1;Stakliškės (miestelis)
497-1;Stakliškės (paviljonas)
1765-1;Stakliškių kaimas
1763-1;Stazdiškės
492-1;Strazdiškės
1864-1;Strielčiai
1913-1;Strielčiai 2
1984-1;Stuomenai
1996-1;Sūkuriai
1995-1;Sūkurių kryžkelė
1762-1;Sundakai
2000-1;Švyturio kaimas
170-1;Tartupis
168-1;Uosa
1772-1;Užuguostis 1
1774-1;Užuguostis 2
116-1;Valatkai
169-1;Vartai
1916-1;Važatkiemis
7-1;Veiveriai
490-1;Verbyliškės
524-1;Vėžionių kryžkelė
2448-1;Vėžionys
1750-1;Viekšnia
1777-1;Vyšniūnai
1755-1;Voseliūnų miškas
1993-1;Žagariai
1969-1;Žarsta
1779-1;Želkūnai
2005-1;Žemaitės g.
2008-1;Žemaitės g. 1
2004-1;Žemaitės g. 2
1978-1;Žemaitkiemis
1756-1;Žideikonys
1998-1;Žiūronių kryžkelė
1997-1;Žiūronių mokykkla
1997-2;Žiūronių mokykla
117-1;Žydaviškis
1736-1;Aukštelkai
1114-1;Baisogala
2290-1;Dambava
1102-1;Daugėlaičiai
1115-1;Girvalakiai
2300-1;Gudeliai (Šiaulių r.)
1104-1;Ilguočiai
1107-1;Karčemos
1105-1;Karčiamų kryžkelė
1737-1;Kauliniai
2295-1;Kutiškiai
1108-1;Linkaičiai
1100-1;Mantviliškiai
1735-1;Mažaičiai
2292-1;Mažuliai
1098-1;Mūrai
1101-1;Nirtaičiai
2291-1;Pakalniškiai
1110-1;Pavartyčiai
1111-1;Pavartyčių kryžkelė
2289-1;Pociūnai (Radviliškio r.)
1106-1;Radviliškis
2293-1;Raudondvaris (Radviliškio r.)
1112-1;Šeduva
1097-1;Šiaulaičiai
1099-1;Šiaulėnai
2294-1;Šiaulių g.
1117-1;Skamaičiai
1116-1;Skėmiai
2296-1;Šniūraičiai
2301-1;Vaižganto g.
1109-1;Velžiai
1113-1;Žilioniai
1103-1;Žinėnai
603-1;"Šatrija"
1581-1;Alėjai
598-1;Anulynas
589-1;Ariogala
1071-1;Aukštadvaris
1086-1;Bebirvai
1091-1;Bedančiai
3990-1;Belvederis
1075-1;Berteškiai
1076-1;Betygala
597-1;Biliūnai
612-1;Blinstrubiškiai
4073-1;Butkiškė
588-1;Čėkuva
1090-1;Dainiai
592-1;Didžiuliai
608-1;Dumšiškiai
1089-1;Gabšiai
587-1;Gėluva
596-1;Girkalnis
1580-1;Jorūdiškė
586-1;Jučiai
1088-1;Kalnujai
1092-1;Katauskiai
633-1;Kryžkalnis
590-1;Kunigiškiai
616-1;Legotiškė
585-1;Lesčiai
1077-1;Liktėnai
594-1;Milašaičių kryžkelė
601-1;Miškų urėdija
604-1;Mokykla
617-1;Nemakščiai
600-1;Norgėliai
1079-1;Pagojys
607-1;Paraseinys
591-1;Plembergas
2455-1;Plikiai
1078-1;Požečiai
605-1;Raseiniai
3989-1;Raseinių priemiestis
602-1;Regitra
1069-1;Roglaičiai
1087-1;Šaltuona
599-1;Šarkiai
1093-1;Šiauleliai
1583-1;Šienlaukio glž.st.
1582-1;Šienlaukis
1070-1;Šiluva
1073-1;Siručiai
1074-1;Skirmantiškė
609-1;Slabada
611-1;Sujainiai
3006-1;Sujainiai autostradoje
1579-1;Ūnikiai
618-1;Užkalniai
610-1;Varnėnai
3011-1;Vėjukai
593-1;Verėduva
613-1;Viduklė
606-1;Vilniaus g.
615-1;Virgainiai
595-1;Visbarai
1072-1;Žaiginys
784-1;Bubėnai
1552-1;Dubosgiris
1553-1;Giliogiris
781-1;Girdvainiai
1451-1;Girėnai
1554-1;Gomantlaukis
782-1;Jaupėnai
1558-1;Kaupai
802-1;Labardžiai
780-2;Patyris
1453-1;Pelaičiai
801-1;Pjaulės
783-1;Rietavas
1452-1;Stumbrės
1557-1;Tauravas
1556-1;Tverai
1555-1;Užpeliai
2432-1;Antanaše
1320-1;Apaščia
1299-1;Baltakarčiai
2425-1;Bradesiai
2436-1;Čelkiai
1302-1;Čepeliškė
1309-1;Degeniai
2440-1;Gačionys
2431-1;Galažeriai
1311-1;Gerkonys
2434-1;Gindviliai
1308-1;Ilgalaukiai
1300-1;Joneliškės
1043-1;Juodonys
2428-1;Juozapava
2441-1;Jūžintai
1044-1;Kalviai
1046-1;Kamajai
1304-1;Kavoliškio miestelis
1305-1;Kavoliškis
2429-1;Keležeriai
1312-1;Kirdonys
2437-1;Laibgaliai
1045-1;Laukagaliai
2430-1;Mičiūnai
1313-1;Miliūnai
1307-1;Moškėnai
2433-1;Obeliai
1303-1;Pagrandžiai
1319-1;Pandėlys
1301-1;Panemuniai
2442-1;Pilkėnai
1315-1;Puluikiai
2439-1;Radišiai
2438-1;Rageliai
1321-1;Raikėnai
1049-1;Rokiškis
1298-1;Rukšiai
1310-1;Šakaliai
1048-1;Sėlynė
1297-1;Šetekšnos
1047-1;Skrebiškis
1314-1;Sriubiškiai
1306-1;Stramiliai
5576-1;Trakas
2435-1;Varaščina
427-1;"Metalas"
551-1;Advernai
417-1;Agurkiškė
541-1;Baltrušiai
543-1;Barzdai
3028-1;Beduonė
5737-1;Bizieriai
546-1;Bliuviškiai
4919-1;Bliuviškių kryžkelė
550-1;Bridžiai
5736-1;Briedžiai
434-1;Būbleliai
5738-1;Bundzai
5739-1;Bunikėliai
565-1;Dabitai
566-1;Daukantiškiai
3044-1;Degutinė
556-1;Draustinė
540-1;Gabriškė
3045-1;Galiniai
568-1;Gelgaudiškis
567-1;Gelgaudiškis centras
418-1;Gerdžiai
3033-1;Gerdžiūnai
552-1;Giedručiai
5740-1;Girininkija
547-1;Griškabūdis
428-1;Išdagai
416-1;Jančiai
3035-1;Joginiškiai
5744-1;Jotiškiai
561-1;Kaimelis
562-1;Karališkiai
5743-1;Karkazai
4911-1;Kašeliai
548-1;Katiliai
559-1;Kėpštai
419-1;Kerai
5735-1;Kermušėnai
5733-1;Keturkaimis
5734-1;Keturkaimis II
432-1;Keturnaujiena
563-1;Kiduliai
430-1;Kirmiškiai
5747-1;Kisieliai
3037-1;Klangiai
5724-1;Klepai
554-1;Klišių tvenkinys
3054-1;Kretkampis
3036-1;Kriūkai
5745-1;Kubiliai
5731-1;Kudirkos Naumiesčio gimnazija
484-1;Kudirkos Naumiestis
433-1;Kulnistai
553-1;Kumpupiai
415-1;Lekėčiai
4808-2;Lekėčių girininkija
414-1;Lekėčių miestelis
425-1;Lembūdžiai
421-1;Liepalotai
420-1;Liepalotai I
423-1;Lukšiai
4087-1;Matjošiškė
435-1;Meištai
544-1;Meškiniai
5732-1;Miestlaukis
4810-1;Mikytai
3031-1;Morkai
5725-1;Nova
431-1;Novos draustinis
564-1;Pajotijys
3047-1;Paluobių kr.
5729-1;Panoviai I
5730-1;Panoviai II
3029-1;Patašiai
545-1;Patašinė
3055-1;Pavilkijys
4086-1;Peleniai
5971-1;Pervazninkai
558-1;Petraičiai
4088-1;Piesčiai
5742-1;Plokščiai
5741-1;Plokščių mokykla
3043-1;Pranskabūdis
3032-1;Puidokai
542-1;Pupiai
3041-1;Raugalai
555-1;Ritiniai
426-1;Šakiai
5746-1;Šilvėnai
429-1;Sintautai
549-1;Skaisgiriai
569-1;Striūpų g.
5972-1;Sudargas
3030-1;Sutkai
3040-1;Tarpučiai
4809-1;Tirmėnai
5726-1;Totorviečiai
5727-1;Turčinai I
5728-1;Turčinai II
557-1;Valenčiūnai
424-1;Valiuliai
483-1;Varpo g. (Kudirkos Naumiestis)
3046-1;Vidgiriai
3038-1;Žemoji Panemunė
560-1;Žygėnai
3027-1;Zypliabūdis
422-1;Zypliai
3034-1;Žuklijai
3042-1;Žvirgždaičiai
5024-1;39 km
5338-1;Abolai
5337-1;Abolai 1
5339-1;Akmenynė
5340-1;Akmenynė 2
674-1;Anciuškos
5336-1;Anuliškės
5398-1;Aukštalaukis I
5397-1;Aukštalaukis II
5023-1;Ažulomis
5069-1;Baltoji Vokė
5068-1;Baltosios Vokės ligoninė
5386-1;Baumiliškės
5343-1;Bėčiakelniai
5391-1;Butrimonys
5396-1;Dailidės
666-1;Dainava
5387-1;Daučiūnai
5335-1;Didieji Baušiai
5385-1;Didžiosios Sėlos
5344-1;Duksiai 1
5344-3;Duksiai 2
668-1;Eišiškės
5402-1;Emiliškės
662-1;Gėlūnai
5389-1;Gerviškės
5350-1;Gimžiai
5029-1;Gojus
5403-1;Gornostaiškės
5383-1;Gudeliai
5028-1;Jaglimainys
5394-1;Jančiūnai
5393-1;Janonys
5030-1;Jašiūnai
5380-1;Jašiūnų geležinkelio stotis
5060-1;Juškiai
675-1;Kalesninkai
5388-1;Kalveliai
5378-1;Keramikos st.
5384-1;Kidarai
5351-1;Križkelė
5059-1;Kryžkelė
5345-1;Kurmelionys
5392-1;Maciūnai
5342-1;Mankūniškės
671-1;Mantviliškės
5404-1;Mickevičiaus g.
664-1;Miežionys
5057-1;Mokykla
5061-1;Naidūnai
5022-1;Nalšia
672-1;Naujadvaris
5395-1;Naujasėdžiai
5348-1;Pamerkys
5379-1;Posūkis į Jašiūnų geležinkelio st.
5341-1;Posukis į Kurmelionis
665-1;Pulstakai
5026-1;Ragožiškės
5390-1;Raščiūnai
5067-1;Rūdninkai
4103-1;Šalčininkai
5025-1;Šalčininkėliai
4102-1;Šalčininkų PKP
2499-1;Senieji Maceliai
5349-1;Šeštokai
5381-1;Sližiūnai
669-1;Statybininkų g.
5062-1;Tabariškės
5400-1;Tausiūnai
5401-1;Tausiūnų g.
663-1;Tetėnai
5058-1;Turgeliai
670-1;Varėnos plentas
673-1;Verseka
5399-1;Vilkonys
667-1;Viškūnai
2500-1;Žagarinė
5346-1;Žaltūnai
5027-1;Zavišonys
661-1;Žygmantiškės
1642-1;Centras
1639-1;Darbininkų g.
2299-1;Geriatrijos centras
2298-2;Radviliškio g.
1641-1;Šiauliai
4796-1;Šiaulių AS geležinkelio stotis
4795-1;Šiaulių AS laikinoji aikštė
4503-1;Toločiai
1640-1;Turgus
1643-1;Vaidoto g.
1687-1;Verslo inkubatorius
2298-1;Vilkaviškio g.
4777-1;Adomiškės
6501-1;Aleksandrija
1062-1;Alksnyniškė
4968-1;Amaliai
6503-1;Anulynas
5969-1;Apušėliai
6504-1;Ariogala
1064-1;Aukštelkė
6506-1;Babtai
6507-1;Bazilionai
6508-2;Bertužiai
6509-1;Beržėnai
6510-1;Beržynė
4988-1;Beržtvai
6511-1;Bijotė
4869-1;Biručiai
4855-1;Bitėnų kryžkelė
6512-1;Blinstrubiškiai
1686-1;Bridai
6514-1;Bridai m.
1063-1;Bubiai
1578-1;Bubių kryžkelė
6517-1;Bubių miestelis
6518-1;Bubių sodai
6519-1;Bubių tvenkinys
4864-1;Butkaičiai
6521-1;Čėkuva
4817-1;Centras (Kuršėnai)
4886-1;Čeponiai
6522-1;Cinkiškiai
5131-1;Čiuiniai
4860-1;Daugėliai
4859-1;Daugėlių pervaža
4859-2;Daugėlių perveža
6530-1;Dauginčiai
4780-1;Daunorai
6526-1;Dengtiltis
6527-1;Devintas fortas
6528-1;Didžiuliai
4993-1;Dirvonėnai
1645-1;Domantai
4981-1;Dubikiai
4972-1;Egėliškės
6531-1;Eimučiai
6532-1;Einoraičiai km.
6533-1;Elvyrava
6534-1;Galminaičiai
6535-1;Galminaičių kryžkelė
6536-1;GARAŽAS
1629-1;Gedintės
6539-1;Gėluva
6540-1;Geluvos sodai
4966-1;Gergždelių kryžkelė
4778-1;Gibaičiai
6541-1;Giedriai
4852-1;Gilaičiai
4867-1;Gilvyčiai
4866-1;Gilvyčių ūkis
4785-1;Ginkūnai
6542-1;Girelė
6543-1;Girkalnis
6548-1;Gyvenvietė
6544-1;Gordai
6545-1;Grimziai
1685-1;Gruzdžiai
5968-1;Gruzdžių technikumas
6547-1;Gudeliai
4971-1;Gulbinų girininkija
4858-1;Guragiai
4821-1;Internatas (Kuršėnai)
4799-1;Jakštaičiukai
6550-1;Jauniškė
6553-1;Jazminas
4840-1;Jonelaičiai
6555-1;Jovaras
6556-1;Jučiai
6557-1;Juodgiris
4992-1;Juozapava
6558-1;Kairiai I
4965-1;Kalviškiai
6560-1;Kaniūkai
6561-1;Kapinės
4987-1;Kapinės (Kuršėnai)
4776-1;Karvazai
4977-1;Kasčiukai
6562-1;Kaunas AS
6563-1;Kelmė AS
4862-1;Ketūnai
6564-1;Kiaunoriai
4851-1;Kybartai
6566-1;Kriešinė
5136-1;Krikliai
6567-1;Kryžbarkas
6665-1;Kryžių kalnas
6568-1;Kryžkalnis AS
4974-1;Kubeliai
4973-1;Kubelių mokykla
6569-1;Kukečiai
